ID,Games,Wins,Home Wins,Away Wins,Neutral Wins,Losses,Home Losses,Away Losses,Neutral Losses,home_wscore,away_wscore,neutral_wscore
A841,27.0,16.0,7.0,8.0,1.0,11.0,5.0,6.0,1.0,42.215751164985015,42.60396279047022,0.0
A840,27.0,16.0,12.0,4.0,0,11.0,3.0,8.0,1.0,43.278379002014546,43.05456261657649,0.0
A847,25.0,9.0,6.0,2.0,1.0,16.0,7.0,8.0,1.0,43.02603853501372,41.269897408222825,0.0
A846,29.0,8.0,6.0,1.0,1.0,21.0,9.0,10.0,2.0,43.57741697900429,43.481932429763674,0.0
A845,26.0,8.0,4.0,4.0,0,18.0,7.0,10.0,1.0,40.87816681050937,41.00619006459734,0.0
A844,27.0,24.0,13.0,10.0,1.0,3.0,1.0,2.0,1.0,43.21350190965696,43.665124034362556,0.0
G742,29.0,10.0,8.0,2.0,0,19.0,7.0,11.0,1.0,42.840628850498696,43.324980048905665,0.0
G743,32.0,19.0,9.0,6.0,4.0,13.0,4.0,7.0,2.0,42.769433778044245,43.98721997326471,8.101556527986578
G740,30.0,14.0,9.0,3.0,2.0,16.0,3.0,10.0,3.0,43.59155673837063,42.42728690419734,8.335535414271819
G741,28.0,8.0,5.0,3.0,0,20.0,7.0,12.0,1.0,41.729104152020156,41.988210892813036,0.0
G746,30.0,18.0,15.0,2.0,1.0,12.0,1.0,8.0,3.0,44.07447217137664,42.214730391446494,0.0
G747,29.0,14.0,6.0,7.0,1.0,15.0,4.0,8.0,3.0,41.37668266578635,41.96380599731784,0.0
G744,28.0,17.0,10.0,7.0,0,11.0,3.0,7.0,1.0,42.53265024386603,44.277843926452164,0.0
G745,30.0,12.0,8.0,4.0,0,18.0,7.0,10.0,1.0,41.20872988575515,40.758371652714516,0.0
G749,33.0,26.0,13.0,9.0,4.0,7.0,1.0,5.0,2.0,43.89826885591873,43.11725100781693,7.317555421679864
E648,26.0,7.0,2.0,4.0,1.0,19.0,7.0,11.0,1.0,42.90323003671672,42.74271243136666,0.0
E641,28.0,11.0,6.0,3.0,2.0,17.0,5.0,9.0,3.0,44.95595078906031,43.73179333202127,0.0
E640,30.0,21.0,14.0,5.0,2.0,9.0,1.0,6.0,3.0,45.822730095431666,46.27583353374533,2.498699971920336
E643,30.0,15.0,10.0,4.0,1.0,15.0,3.0,12.0,1.0,46.017657566606886,45.262580757093986,0.0
E642,28.0,22.0,12.0,9.0,1.0,6.0,1.0,4.0,1.0,42.98258846842023,42.37123581644832,0.0
E645,24.0,10.0,6.0,4.0,0,14.0,4.0,9.0,1.0,43.1701830266754,45.11452991785658,0.0
E644,27.0,6.0,4.0,1.0,1.0,21.0,7.0,14.0,1.0,41.83588227886654,41.95794761174959,0.0
E647,27.0,22.0,11.0,10.0,1.0,5.0,1.0,1.0,3.0,45.56184796663207,44.062542126432334,0.0
N738,34.0,25.0,15.0,5.0,5.0,9.0,3.0,5.0,1.0,49.35151284805164,48.41050353859267,11.079501885907042
N739,31.0,15.0,6.0,9.0,0,16.0,7.0,7.0,2.0,49.374267630012675,50.460875562013214,0.0
N730,30.0,7.0,3.0,2.0,2.0,23.0,10.0,11.0,2.0,47.83562879677018,47.27117389120697,0.0
N731,31.0,27.0,18.0,7.0,2.0,4.0,1.0,3.0,1.0,50.20960799343238,48.29189806984033,10.139636170185208
N732,31.0,19.0,12.0,5.0,2.0,12.0,2.0,9.0,1.0,49.392795101879926,49.275849989225854,0.0
N733,31.0,22.0,11.0,7.0,4.0,9.0,1.0,7.0,1.0,49.87865159592861,47.473417802541675,0.6931471805599453
N734,29.0,13.0,7.0,5.0,1.0,16.0,2.0,12.0,2.0,43.49271854164706,43.453635968413195,0.0
N735,29.0,12.0,9.0,3.0,0,17.0,2.0,14.0,1.0,48.14131235062466,46.246664593874755,0.0
N736,26.0,12.0,7.0,5.0,0,14.0,6.0,8.0,1.0,48.29382144605214,47.369753281660074,0.0
N737,32.0,19.0,13.0,4.0,2.0,13.0,4.0,6.0,3.0,50.63601566423825,49.46256385101097,0.0
M641,31.0,14.0,5.0,8.0,1.0,17.0,7.0,7.0,3.0,45.64345847330926,49.9887986861192,7.119392890110144
M640,30.0,18.0,14.0,4.0,0,12.0,4.0,6.0,2.0,48.828052972789834,47.90071953579469,0.0
M643,26.0,15.0,10.0,5.0,0,11.0,2.0,8.0,1.0,48.56073364567256,46.75709422474404,0.0
M642,30.0,15.0,8.0,7.0,0,15.0,5.0,9.0,1.0,50.911154477796046,49.79188460113506,0.0
M645,29.0,13.0,10.0,3.0,0,16.0,2.0,12.0,2.0,49.21717512208786,46.37274781206489,0.0
M644,29.0,14.0,11.0,3.0,0,15.0,4.0,11.0,1.0,51.12262672407025,50.497758771118235,0.0
M647,31.0,6.0,5.0,1.0,0,25.0,8.0,15.0,2.0,43.00522723855393,44.00556155880633,0.0
M646,30.0,14.0,8.0,5.0,1.0,16.0,3.0,10.0,3.0,49.445629289649936,48.975247375140256,10.56172448320018
M649,28.0,6.0,4.0,2.0,0,22.0,5.0,15.0,2.0,48.96329931296933,42.524547082324496,0.0
M648,30.0,15.0,9.0,5.0,1.0,15.0,5.0,10.0,1.0,49.459145342694605,50.21318282676956,0.0
F723,30.0,13.0,9.0,3.0,1.0,17.0,4.0,10.0,3.0,42.322866306555206,43.16887096420623,0.0
F722,28.0,19.0,14.0,4.0,1.0,9.0,1.0,7.0,1.0,43.3263827895931,43.907409296809114,0.0
F721,32.0,26.0,15.0,7.0,4.0,6.0,1.0,5.0,1.0,44.33166791980526,44.14374496810055,5.475067878292536
F720,30.0,20.0,14.0,5.0,1.0,10.0,3.0,4.0,3.0,43.73993942883836,43.33657105633544,0.0
F727,27.0,15.0,8.0,5.0,2.0,12.0,4.0,7.0,1.0,41.046789766715094,42.12085888692117,0.0
F726,29.0,9.0,6.0,1.0,2.0,20.0,7.0,12.0,1.0,41.744631816021396,40.969026808113114,0.0
F725,28.0,14.0,9.0,5.0,0,14.0,6.0,7.0,1.0,43.20372091654663,42.192868027777656,0.0
F724,26.0,7.0,4.0,2.0,1.0,19.0,7.0,10.0,2.0,41.20120325396509,38.802703121995336,0.0
F729,30.0,19.0,10.0,5.0,4.0,11.0,4.0,6.0,1.0,44.01390840509921,44.57035546598143,0.0
F728,29.0,12.0,7.0,5.0,0,17.0,6.0,9.0,2.0,41.056635721140005,41.98750558621572,0.0
L528,30.0,12.0,7.0,5.0,0,18.0,7.0,10.0,1.0,48.18774904870419,48.854743514507014,0.0
J558,27.0,12.0,7.0,4.0,1.0,15.0,5.0,9.0,1.0,43.13499336571727,42.651560879476605,0.0
J559,29.0,22.0,14.0,7.0,1.0,7.0,3.0,3.0,1.0,44.609234239811684,43.964853683303076,0.0
R736,27.0,16.0,8.0,8.0,0,11.0,4.0,6.0,1.0,46.86267093267074,45.777832481112064,0.0
R737,31.0,17.0,12.0,4.0,1.0,14.0,4.0,7.0,3.0,47.426005932255585,46.7856704260362,0.0
R730,29.0,11.0,5.0,5.0,1.0,18.0,7.0,10.0,1.0,43.413811222583305,45.12717890428964,0.0
R731,32.0,24.0,16.0,6.0,2.0,8.0,3.0,3.0,2.0,47.28634478469121,47.53409259703144,0.0
R732,30.0,9.0,6.0,2.0,1.0,21.0,8.0,11.0,2.0,43.030162876650344,44.301528887937074,0.0
R733,26.0,6.0,6.0,0,0,20.0,6.0,14.0,1.0,42.17040394424603,0.0,0.0
J550,24.0,8.0,4.0,4.0,0,16.0,6.0,9.0,1.0,40.1187685760862,40.69486668796056,0.0
J551,31.0,16.0,10.0,3.0,3.0,15.0,5.0,7.0,3.0,42.76867759505342,41.88015226480751,0.0
J552,24.0,7.0,5.0,2.0,0,17.0,5.0,12.0,1.0,42.03240114274926,42.73618219613937,0.0
J553,26.0,8.0,6.0,2.0,0,18.0,5.0,13.0,1.0,42.27161471991162,37.68643538643573,0.0
J554,28.0,18.0,13.0,4.0,1.0,10.0,3.0,6.0,1.0,42.68595470551509,43.0074141475586,0.0
J555,26.0,10.0,6.0,4.0,0,16.0,4.0,9.0,3.0,42.15333776808104,40.59421146053408,0.0
J556,29.0,13.0,8.0,4.0,1.0,16.0,6.0,9.0,1.0,44.10526888756487,43.37211784466598,1.0986122886681098
J557,26.0,9.0,9.0,0,0,17.0,4.0,12.0,1.0,42.58733376222376,0.0,0.0
Q775,31.0,20.0,11.0,6.0,3.0,11.0,2.0,8.0,1.0,46.13871235794574,45.975176674928626,5.833347679010845
Q774,29.0,12.0,5.0,4.0,3.0,17.0,6.0,10.0,1.0,43.352717159414155,42.40400474242982,0.0
Q777,29.0,6.0,5.0,1.0,0,23.0,8.0,15.0,1.0,41.481237993473336,39.75960392583073,0.0
Q776,30.0,15.0,8.0,7.0,0,15.0,4.0,10.0,1.0,42.54917205179178,44.272035479808515,0.0
Q771,32.0,19.0,13.0,5.0,1.0,13.0,2.0,8.0,3.0,45.35138358931377,45.0544534546705,1.0986122886681098
Q770,26.0,8.0,5.0,3.0,0,18.0,7.0,11.0,1.0,43.044736351003294,43.49834722490955,0.0
Q773,28.0,14.0,7.0,6.0,1.0,14.0,2.0,10.0,2.0,42.896053696099436,43.09632655299774,0.0
Q772,31.0,23.0,13.0,7.0,3.0,8.0,1.0,6.0,2.0,46.60165341445576,45.337778719056075,4.945444708559043
I551,28.0,10.0,10.0,0,0,18.0,6.0,10.0,2.0,41.07927503739018,0.0,0.0
I550,24.0,3.0,2.0,1.0,0,21.0,10.0,11.0,1.0,37.58912223236343,37.283540886793915,0.0
I553,27.0,12.0,7.0,5.0,0,15.0,5.0,9.0,1.0,36.87781265597573,39.60676697483671,0.0
I552,27.0,2.0,0,2.0,0,25.0,11.0,12.0,2.0,0.0,38.572818215043284,0.0
Q779,33.0,20.0,13.0,5.0,2.0,13.0,3.0,8.0,2.0,46.41489454345651,46.1581363431662,2.6741486494265287
Q778,32.0,13.0,11.0,2.0,0,19.0,9.0,10.0,1.0,45.23481521197439,45.4268971224525,0.0
I557,28.0,12.0,7.0,3.0,2.0,16.0,4.0,10.0,2.0,38.87279460856831,39.92549601880049,0.0
I556,27.0,17.0,11.0,6.0,0,10.0,3.0,6.0,1.0,40.7356726418778,41.20127125348599,0.0
O614,28.0,13.0,10.0,3.0,0,15.0,1.0,14.0,1.0,41.665119234258256,39.45193797421443,0.0
O615,32.0,18.0,10.0,6.0,2.0,14.0,5.0,7.0,2.0,43.2762563609802,42.68834024266136,0.5306282510621704
B543,25.0,7.0,6.0,1.0,0,18.0,6.0,12.0,1.0,40.8900319306404,35.76467755630356,0.0
B541,29.0,17.0,12.0,5.0,0,12.0,5.0,7.0,1.0,44.713996808757216,44.24150287695934,0.0
B540,24.0,8.0,4.0,4.0,0,16.0,4.0,12.0,1.0,40.34506072469771,42.745923195050935,0.0
B547,28.0,18.0,14.0,4.0,0,10.0,3.0,6.0,1.0,43.54870260149976,41.67391374852113,0.0
B546,29.0,21.0,10.0,9.0,2.0,8.0,4.0,3.0,1.0,44.803781130474476,45.83990254321026,0.0
B545,27.0,15.0,7.0,8.0,0,12.0,4.0,7.0,1.0,44.827532425595116,44.819971045660516,0.0
B544,27.0,8.0,4.0,3.0,1.0,19.0,7.0,12.0,1.0,44.660833568639035,44.1910985384959,0.0
B549,32.0,25.0,14.0,8.0,3.0,7.0,3.0,2.0,2.0,46.38086420297213,45.792078393534005,0.0
B548,27.0,4.0,1.0,3.0,0,23.0,9.0,14.0,1.0,44.1910985384959,45.019444786057264,0.0
Q807,29.0,10.0,6.0,3.0,1.0,19.0,6.0,10.0,3.0,44.60283350294625,42.03468017665901,0.0
Q806,30.0,4.0,3.0,1.0,0,26.0,8.0,14.0,4.0,42.101197575489785,39.24589633138021,0.0
Q553,26.0,15.0,8.0,7.0,0,11.0,4.0,6.0,1.0,44.56506449310071,46.749717461755274,0.0
Q804,33.0,15.0,9.0,4.0,2.0,18.0,1.0,16.0,1.0,44.45524528196319,43.36998634322953,0.0
Q803,28.0,7.0,6.0,1.0,0,21.0,5.0,15.0,1.0,42.82426273999317,38.93000210585451,0.0
Q554,31.0,19.0,10.0,7.0,2.0,12.0,4.0,6.0,2.0,45.3682196584446,46.9941172188155,4.988616880424252
Q557,31.0,20.0,14.0,3.0,3.0,11.0,1.0,9.0,1.0,46.3630751838836,43.36897913804056,1.6094379124341003
Q800,27.0,9.0,5.0,4.0,0,18.0,7.0,10.0,1.0,44.27820347980954,44.143753569410016,0.0
Q559,33.0,20.0,13.0,3.0,4.0,13.0,4.0,7.0,2.0,46.326120251519036,45.40135560788701,7.616234323539064
Q558,28.0,13.0,7.0,5.0,1.0,15.0,6.0,9.0,1.0,44.41885389125909,45.123324483810585,1.252762968495368
Q809,30.0,20.0,14.0,3.0,3.0,10.0,1.0,8.0,1.0,46.26761722805723,44.462754572609654,7.685993939152075
Q808,29.0,12.0,6.0,5.0,1.0,17.0,5.0,9.0,3.0,43.99601072485072,42.33963725776244,1.0986122886681098
K672,27.0,15.0,8.0,6.0,1.0,12.0,4.0,8.0,1.0,44.636195169781715,44.11730513315719,0.0
K673,29.0,15.0,12.0,2.0,1.0,14.0,5.0,8.0,1.0,44.19261064610722,41.88688449907662,0.0
K670,28.0,18.0,13.0,5.0,0,10.0,3.0,6.0,1.0,44.536042191045134,44.86563912549545,0.0
K671,32.0,21.0,12.0,3.0,6.0,11.0,2.0,7.0,2.0,45.30046992780131,43.888243912555005,6.114050843430877
K676,28.0,12.0,11.0,1.0,0,16.0,5.0,9.0,2.0,42.565238581741646,40.78908640556008,0.0
K677,27.0,13.0,8.0,5.0,0,14.0,4.0,9.0,1.0,42.97539730629131,42.054082420285546,0.0
K674,30.0,14.0,11.0,1.0,2.0,16.0,6.0,9.0,1.0,43.167829446441075,40.835914825036674,0.0
K675,30.0,15.0,11.0,1.0,3.0,15.0,5.0,8.0,2.0,44.87734612294917,38.92395326417603,0.0
O618,33.0,12.0,6.0,4.0,2.0,21.0,8.0,12.0,1.0,38.25905185771125,36.824412022735864,0.0
K678,28.0,20.0,12.0,8.0,0,8.0,2.0,5.0,1.0,43.99984466531091,44.865794945707464,0.0
K679,32.0,18.0,8.0,9.0,1.0,14.0,4.0,8.0,2.0,43.872985492332226,44.16023385936325,0.0
L794,31.0,25.0,18.0,7.0,0,6.0,1.0,3.0,2.0,48.993627611927174,48.83561235624592,0.0
L795,26.0,6.0,5.0,1.0,0,20.0,7.0,13.0,1.0,47.75538263636821,46.186240039518395,0.0
L796,33.0,21.0,13.0,6.0,2.0,12.0,3.0,5.0,4.0,49.502754936052845,49.32690167861958,9.514246371888277
L797,30.0,7.0,4.0,2.0,1.0,23.0,9.0,13.0,1.0,45.59175813330231,45.30315334201316,4.8283137373023015
L790,32.0,22.0,16.0,3.0,3.0,10.0,1.0,7.0,3.0,49.23593622009475,45.770612991334595,10.862464779668255
L791,31.0,11.0,6.0,3.0,2.0,20.0,6.0,14.0,1.0,45.99848382010501,45.36568412677853,0.0
L792,31.0,18.0,12.0,5.0,1.0,13.0,1.0,9.0,3.0,47.25655271022045,47.590665995281896,0.0
L793,33.0,24.0,15.0,6.0,3.0,9.0,1.0,5.0,3.0,49.920310850746915,49.563110561914385,11.203103435794779
L798,31.0,19.0,10.0,6.0,3.0,12.0,1.0,7.0,4.0,46.21976681262036,46.03242607319165,5.174736304776682
L799,32.0,15.0,9.0,4.0,2.0,17.0,5.0,10.0,2.0,48.65452153886666,49.096067557822224,0.0
O786,32.0,28.0,17.0,8.0,3.0,4.0,2.0,1.0,1.0,45.576437991384104,45.06546817713501,7.157904213524187
O787,29.0,14.0,7.0,5.0,2.0,15.0,2.0,11.0,2.0,40.34749238633936,41.25909645141136,1.5040773967762742
O784,27.0,5.0,3.0,2.0,0,22.0,9.0,13.0,1.0,41.960085730801,41.680490703503644,0.0
O785,30.0,21.0,11.0,9.0,1.0,9.0,1.0,7.0,1.0,43.089931578796076,43.814644053423585,0.0
O782,30.0,16.0,7.0,9.0,0,14.0,7.0,6.0,1.0,43.05345679834091,44.42224786019443,0.0
O783,32.0,14.0,10.0,2.0,2.0,18.0,6.0,10.0,2.0,43.73231158720128,40.646225966087634,0.0
O780,30.0,19.0,14.0,5.0,0,11.0,3.0,5.0,3.0,42.63946588573948,44.15376343073591,0.0
O781,30.0,25.0,13.0,9.0,3.0,5.0,2.0,2.0,1.0,42.945387801832,43.13281183400761,7.556236280046188
O788,30.0,11.0,7.0,3.0,1.0,19.0,8.0,10.0,1.0,40.35361618615813,41.87822660167765,0.28768207245178085
O789,34.0,29.0,14.0,12.0,3.0,5.0,2.0,3.0,1.0,44.193283507945715,44.286440214039935,6.4217306630155555
A696,25.0,12.0,7.0,5.0,0,13.0,3.0,10.0,1.0,43.652915758377404,42.89604029204835,0.0
A695,31.0,15.0,9.0,5.0,1.0,16.0,7.0,7.0,2.0,42.760600859369056,43.700820302986514,0.0
A692,25.0,13.0,8.0,5.0,0,12.0,4.0,7.0,1.0,40.238950399394426,39.35156576871589,0.0
A693,24.0,8.0,5.0,2.0,1.0,16.0,3.0,11.0,2.0,36.47339971681037,38.84250838059605,0.0
A690,28.0,19.0,9.0,7.0,3.0,9.0,3.0,6.0,1.0,43.15283222393721,43.69985503089115,0.0
A698,30.0,16.0,10.0,3.0,3.0,14.0,5.0,7.0,2.0,43.330343077833035,42.231153458332834,0.0
A699,29.0,16.0,9.0,6.0,1.0,13.0,5.0,7.0,1.0,42.54864240701575,43.21944743067471,0.0
R851,32.0,20.0,9.0,8.0,3.0,12.0,4.0,7.0,1.0,46.49340754573876,46.82729839820448,0.0
R850,31.0,12.0,8.0,3.0,1.0,19.0,3.0,15.0,1.0,45.85370260599416,46.46545421691189,0.0
R853,31.0,17.0,11.0,4.0,2.0,14.0,4.0,7.0,3.0,47.6792870957464,45.600292900253415,0.0
R852,30.0,17.0,10.0,6.0,1.0,13.0,5.0,7.0,1.0,46.89921199397464,44.75642037732752,0.0
R855,29.0,14.0,8.0,6.0,0,15.0,4.0,8.0,3.0,47.121500970472916,45.37516624522078,0.0
R854,29.0,12.0,6.0,5.0,1.0,17.0,4.0,11.0,2.0,46.39505497770332,47.270279551512026,0.0
N503,34.0,22.0,11.0,8.0,3.0,12.0,3.0,8.0,1.0,49.50710801449833,47.63240148165077,0.4054651081081644
N502,29.0,8.0,5.0,1.0,2.0,21.0,10.0,9.0,2.0,47.292938943187,46.928137538127125,0.0
N507,31.0,15.0,10.0,5.0,0,16.0,4.0,12.0,1.0,49.91308757042622,50.316210920316884,0.0
N506,29.0,20.0,8.0,8.0,4.0,9.0,1.0,7.0,1.0,44.16338091014833,44.19284431890644,0.0
N505,24.0,7.0,5.0,2.0,0,17.0,5.0,11.0,1.0,42.415623751086635,43.505592010233954,0.0
N504,30.0,16.0,12.0,2.0,2.0,14.0,5.0,7.0,2.0,47.24989456871053,47.38371771179591,2.6390573296152584
N509,31.0,24.0,13.0,11.0,0,7.0,1.0,6.0,1.0,49.14465418630258,49.737362549069815,0.0
N508,28.0,4.0,3.0,1.0,0,24.0,6.0,15.0,3.0,43.50571939332379,44.16338091014833,0.0
R509,30.0,10.0,7.0,3.0,0,20.0,6.0,14.0,1.0,46.24866749620817,46.16131290606366,0.0
R508,32.0,9.0,4.0,4.0,1.0,23.0,7.0,14.0,2.0,42.215963229674514,43.15153352048608,0.0
R507,34.0,24.0,12.0,11.0,1.0,10.0,4.0,5.0,1.0,47.44632488413101,48.18196088579024,0.0
R506,31.0,9.0,6.0,3.0,0,22.0,5.0,14.0,3.0,43.71309395556636,42.620466719777426,0.0
R505,29.0,9.0,5.0,3.0,1.0,20.0,6.0,12.0,2.0,46.24565947797678,43.17634268889406,0.0
R504,32.0,20.0,13.0,4.0,3.0,12.0,3.0,8.0,1.0,46.25572248474598,44.53421204015498,9.551669840741969
R503,31.0,25.0,14.0,7.0,4.0,6.0,1.0,4.0,1.0,47.230755577767624,46.33317799412409,0.0
R502,28.0,15.0,11.0,3.0,1.0,13.0,2.0,10.0,1.0,46.213896180963374,46.90545639903055,0.0
E586,27.0,12.0,6.0,5.0,1.0,15.0,5.0,9.0,1.0,45.58400424438975,44.550101509804904,0.0
E587,30.0,18.0,12.0,4.0,2.0,12.0,3.0,7.0,2.0,43.82543799400991,44.68135676196677,1.0704414117014134
E585,25.0,10.0,8.0,2.0,0,15.0,2.0,13.0,1.0,45.36068255143653,44.409669665177915,0.0
E582,25.0,13.0,8.0,5.0,0,12.0,2.0,9.0,1.0,44.12459618290567,44.38275585482161,0.0
E583,27.0,9.0,6.0,3.0,0,18.0,6.0,11.0,1.0,44.95881037381877,43.383643277824234,0.0
E580,25.0,4.0,3.0,1.0,0,21.0,8.0,13.0,1.0,41.527793536553425,40.25008296827592,0.0
E581,26.0,13.0,6.0,6.0,1.0,13.0,5.0,8.0,1.0,44.02211770437533,45.18099763279716,0.0
E588,27.0,16.0,9.0,7.0,0,11.0,3.0,7.0,1.0,43.97786612246642,43.95224838911447,0.0
E589,29.0,14.0,8.0,5.0,1.0,15.0,3.0,11.0,1.0,45.542275070731215,44.515643509929156,0.0
M586,31.0,18.0,10.0,7.0,1.0,13.0,2.0,8.0,3.0,49.93765362905494,49.92423394331804,12.981251592735175
O800,29.0,17.0,8.0,6.0,3.0,12.0,2.0,9.0,1.0,41.03807764158519,41.066450426166845,0.0
O802,33.0,22.0,15.0,5.0,2.0,11.0,2.0,6.0,3.0,42.814616611747844,41.07364348843873,4.286341384539473
O805,31.0,23.0,12.0,9.0,2.0,8.0,3.0,4.0,1.0,43.15096295380067,42.595313111998856,0.0
O804,31.0,15.0,7.0,5.0,3.0,16.0,3.0,11.0,2.0,40.96854441688188,38.01284934069522,0.0
O807,30.0,12.0,8.0,3.0,1.0,18.0,5.0,11.0,2.0,43.547732873747506,43.96912932835871,0.0
O806,30.0,12.0,6.0,4.0,2.0,18.0,5.0,11.0,2.0,43.11107276448236,42.365083854169285,0.5306282510621704
K805,29.0,23.0,13.0,7.0,3.0,6.0,1.0,5.0,1.0,43.23448857334524,42.31061360864524,0.0
K804,28.0,6.0,4.0,2.0,0,22.0,5.0,15.0,2.0,41.93127590120717,40.34121938750168,0.0
K807,27.0,16.0,7.0,8.0,1.0,11.0,5.0,4.0,2.0,45.00100498933,44.97066882456754,0.0
K806,27.0,7.0,4.0,2.0,1.0,20.0,8.0,11.0,1.0,42.5437438107726,45.04583149328533,0.0
K801,27.0,11.0,6.0,2.0,3.0,16.0,3.0,11.0,2.0,40.87307245992803,41.28849054791661,0.0
K800,26.0,11.0,6.0,2.0,3.0,15.0,4.0,10.0,1.0,44.25167253537435,41.91930099429585,0.0
K803,27.0,3.0,1.0,1.0,1.0,24.0,8.0,15.0,1.0,0.0,40.836542017620076,0.0
K802,27.0,10.0,7.0,3.0,0,17.0,5.0,11.0,1.0,42.190735597181714,44.059895550973835,0.0
K809,27.0,12.0,8.0,3.0,1.0,15.0,5.0,7.0,3.0,44.18566504756781,41.51894147628323,0.0
K808,27.0,5.0,3.0,2.0,0,22.0,9.0,11.0,2.0,45.14633336642755,42.66871235093407,0.0
B756,26.0,12.0,7.0,5.0,0,14.0,6.0,7.0,1.0,45.04576852723217,43.33045465384258,0.0
B757,25.0,10.0,9.0,1.0,0,15.0,3.0,11.0,1.0,43.71961567609862,37.26561137264314,0.0
B754,26.0,11.0,8.0,3.0,0,15.0,5.0,10.0,1.0,42.73571483738091,45.59491408555758,0.0
B755,26.0,14.0,10.0,4.0,0,12.0,2.0,9.0,1.0,43.16322166320655,42.60805767759502,0.0
B752,26.0,17.0,8.0,8.0,1.0,9.0,3.0,6.0,1.0,40.45512041855581,44.01758953367141,0.0
B753,27.0,16.0,11.0,5.0,0,11.0,4.0,7.0,1.0,43.9375322545353,45.32561741041068,0.0
B751,26.0,8.0,7.0,1.0,0,18.0,3.0,14.0,1.0,41.18485486533195,38.24939430260704,0.0
B758,27.0,16.0,12.0,4.0,0,11.0,3.0,8.0,1.0,46.010544652395396,44.1480901931815,0.0
P509,31.0,22.0,10.0,10.0,2.0,9.0,4.0,5.0,1.0,46.072663237218,46.35911546457967,0.0
P508,28.0,4.0,2.0,2.0,0,24.0,7.0,17.0,1.0,40.87558378001928,39.20920225613523,0.0
F520,28.0,16.0,8.0,7.0,1.0,12.0,6.0,5.0,1.0,42.56272622403855,43.26726651012182,0.0
P503,34.0,22.0,13.0,4.0,5.0,12.0,2.0,9.0,1.0,47.50296787455731,46.41027439424198,4.814214812922799
P502,28.0,14.0,10.0,3.0,1.0,14.0,4.0,10.0,1.0,47.94359833704393,45.270583124600506,0.0
P505,25.0,10.0,6.0,4.0,0,15.0,4.0,10.0,1.0,41.396820231574544,42.780394594815775,0.0
F523,29.0,10.0,8.0,1.0,1.0,19.0,6.0,12.0,1.0,41.25242359513813,38.76049129401183,0.0
P507,32.0,16.0,7.0,7.0,2.0,16.0,6.0,8.0,2.0,46.1374836315305,45.71735971292675,0.0
P506,32.0,15.0,8.0,4.0,3.0,17.0,3.0,13.0,1.0,43.54691955949982,41.63107399210673,0.0
F522,25.0,10.0,6.0,3.0,1.0,15.0,2.0,12.0,1.0,41.137358102693646,43.21946200327578,0.0
F525,12.0,5.0,1.0,3.0,1.0,7.0,1.0,6.0,1.0,36.99589479055411,40.320009078097776,0.0
F527,30.0,26.0,17.0,6.0,3.0,4.0,1.0,4.0,1.0,43.7353416914623,42.80212539366544,6.030204375423913
F526,29.0,15.0,9.0,6.0,0,14.0,2.0,9.0,3.0,42.900149223146514,41.887258323370894,0.0
C728,29.0,17.0,10.0,5.0,2.0,12.0,2.0,6.0,4.0,39.27741877163981,38.753727673197744,0.0
C729,27.0,15.0,11.0,4.0,0,12.0,2.0,8.0,2.0,40.76555776393222,40.2972146336598,0.0
C724,30.0,18.0,12.0,6.0,0,12.0,2.0,8.0,2.0,39.50868397642152,37.668775337675456,0.0
C725,27.0,13.0,10.0,3.0,0,14.0,5.0,9.0,1.0,40.24601258125751,35.96249795342527,0.0
C726,27.0,10.0,5.0,3.0,2.0,17.0,9.0,8.0,1.0,37.72950615941224,38.38856412594044,0.0
C727,31.0,22.0,12.0,8.0,2.0,9.0,1.0,6.0,3.0,41.25151024271441,40.329334755999724,0.0
C720,30.0,8.0,7.0,1.0,0,22.0,10.0,8.0,4.0,39.78573221225368,36.75081513284704,0.0
C721,31.0,21.0,14.0,6.0,1.0,10.0,3.0,5.0,2.0,39.8197431783338,40.44252041072684,0.0
C722,27.0,21.0,15.0,6.0,0,6.0,2.0,3.0,1.0,41.2460135824672,41.10823793746832,0.0
C723,28.0,12.0,7.0,4.0,1.0,16.0,6.0,9.0,1.0,40.990290279505906,38.75210326240512,0.0
K588,30.0,19.0,10.0,8.0,1.0,11.0,3.0,7.0,1.0,44.75485733879644,44.29878366917223,0.0
K589,28.0,9.0,4.0,4.0,1.0,19.0,8.0,10.0,1.0,43.30474888120766,43.823704797910416,0.0
K580,29.0,13.0,7.0,5.0,1.0,16.0,6.0,8.0,2.0,42.34826952986798,41.67146493599127,0.0
K581,28.0,7.0,4.0,3.0,0,21.0,9.0,12.0,1.0,44.91742252279385,41.52432144806612,0.0
K582,29.0,14.0,9.0,5.0,0,15.0,2.0,9.0,4.0,44.43988249644038,45.3830257361896,0.0
K583,26.0,6.0,5.0,1.0,0,20.0,8.0,11.0,1.0,44.10454850188464,41.53470843578456,0.0
K585,26.0,12.0,7.0,4.0,1.0,14.0,4.0,9.0,1.0,43.16026971484973,44.4189485081808,0.0
K586,28.0,15.0,9.0,6.0,0,13.0,5.0,8.0,1.0,42.85812011835658,39.92391181366699,0.0
K587,29.0,10.0,7.0,2.0,1.0,19.0,7.0,11.0,1.0,43.27336146172921,43.384583326224835,0.0
G728,31.0,25.0,12.0,10.0,3.0,6.0,3.0,2.0,1.0,43.27560182490968,42.74420922811411,0.6241543090729939
